Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Postal Code;Product ID;Sales;Quantity;Discount;Profit;Store
7445;CA-2014-127474;04.02.2016;08.02.2016;Second Class;RD-19810;60610;OFF-PA-10001166;5,184;1;0,2;1,8144;Central_Superstore
7446;CA-2014-127474;04.02.2016;08.02.2016;Second Class;RD-19810;60610;OFF-PA-10001033;65,584;2;0,2;23,7742;Central_Superstore
7447;CA-2014-127474;04.02.2016;08.02.2016;Second Class;RD-19810;60610;FUR-FU-10004597;22,2;1;0,6;-26,085;Central_Superstore
7448;CA-2014-127474;04.02.2016;08.02.2016;Second Class;RD-19810;60610;OFF-PA-10000418;419,4;5;0,2;146,79;Central_Superstore
6567;CA-2014-131282;06.02.2016;09.02.2016;Second Class;CB-12025;76706;OFF-BI-10004632;243,992;4;0,8;-426,986;Central_Superstore
6568;CA-2014-131282;06.02.2016;09.02.2016;Second Class;CB-12025;76706;OFF-AR-10003087;7,12;5;0,2;0,712;Central_Superstore
3085;CA-2014-118773;10.02.2016;15.02.2016;Standard Class;TP-21415;77070;OFF-BI-10004584;252,784;4;0,8;-417,0936;Central_Superstore
3086;CA-2014-118773;10.02.2016;15.02.2016;Standard Class;TP-21415;77070;TEC-AC-10002402;127,984;2;0,2;15,998;Central_Superstore
3087;CA-2014-118773;10.02.2016;15.02.2016;Standard Class;TP-21415;77070;FUR-FU-10000550;3,984;2;0,6;-2,6892;Central_Superstore
3088;CA-2014-118773;10.02.2016;15.02.2016;Standard Class;TP-21415;77070;OFF-AP-10000055;12,992;2;0,8;-32,48;Central_Superstore
9633;CA-2014-154809;14.02.2016;18.02.2016;Standard Class;MH-17455;55407;OFF-AP-10004785;90,64;8;0;38,9752;Central_Superstore
8673;CA-2014-163265;17.02.2016;22.02.2016;Standard Class;JS-16030;62521;OFF-FA-10004854;18,368;2;0,2;6,1992;Central_Superstore
8674;CA-2014-163265;17.02.2016;22.02.2016;Standard Class;JS-16030;62521;FUR-CH-10004063;600,558;3;0,3;-8,5794;Central_Superstore
8675;CA-2014-163265;17.02.2016;22.02.2016;Standard Class;JS-16030;62521;OFF-ST-10000642;50,352;3;0,2;-8,1822;Central_Superstore
8676;CA-2014-163265;17.02.2016;22.02.2016;Standard Class;JS-16030;62521;OFF-AR-10004078;28,032;6;0,2;3,504;Central_Superstore
8677;CA-2014-163265;17.02.2016;22.02.2016;Standard Class;JS-16030;62521;FUR-FU-10004270;7,692;1;0,6;-3,6537;Central_Superstore
3860;CA-2014-154039;18.02.2016;23.02.2016;Standard Class;JK-16120;60653;FUR-TA-10001932;480,96;3;0,5;-269,3376;Central_Superstore
3861;CA-2014-154039;18.02.2016;23.02.2016;Standard Class;JK-16120;60653;TEC-PH-10002789;124,792;1;0,2;10,9193;Central_Superstore
8106;CA-2014-159149;18.02.2016;20.02.2016;First Class;CR-12820;77041;FUR-BO-10001601;89,0664;1;0,32;-17,0274;Central_Superstore
8107;CA-2014-159149;18.02.2016;20.02.2016;First Class;CR-12820;77041;OFF-AR-10000937;175,44;6;0,2;52,632;Central_Superstore
8108;CA-2014-159149;18.02.2016;20.02.2016;First Class;CR-12820;77041;TEC-PH-10000038;438,336;4;0,2;-87,6672;Central_Superstore
3286;CA-2014-150525;21.02.2016;26.02.2016;Standard Class;JP-16135;74403;OFF-AR-10002375;6,56;2;0;1,9024;Central_Superstore
3287;CA-2014-150525;21.02.2016;26.02.2016;Standard Class;JP-16135;74403;OFF-AP-10000595;13,11;3;0;3,4086;Central_Superstore
9318;CA-2014-124940;22.02.2016;27.02.2016;Standard Class;DK-13090;75007;TEC-AC-10002076;47,904;1;0,2;-2,994;Central_Superstore
3765;CA-2014-125878;26.02.2016;02.03.2016;Standard Class;MH-18025;60623;OFF-BI-10002609;1,788;3;0,8;-3,0396;Central_Superstore
1770;CA-2014-146024;02.03.2016;08.03.2016;Standard Class;SC-20770;75081;OFF-SU-10001935;6,976;4;0,2;-1,3952;Central_Superstore
1771;CA-2014-146024;02.03.2016;08.03.2016;Standard Class;SC-20770;75081;OFF-BI-10003291;12,222;7;0,8;-20,1663;Central_Superstore
9293;CA-2014-124114;02.03.2016;02.03.2016;Same Day;RS-19765;76706;OFF-BI-10004022;0,556;1;0,8;-0,9452;Central_Superstore
3062;CA-2014-127621;03.03.2016;07.03.2016;Standard Class;RE-19450;75081;OFF-PA-10001307;26,88;8;0,2;9,744;Central_Superstore
3474;CA-2014-111815;03.03.2016;10.03.2016;Standard Class;EP-13915;48127;FUR-CH-10000785;180,98;1;0;47,0548;Central_Superstore
3475;CA-2014-111815;03.03.2016;10.03.2016;Standard Class;EP-13915;48127;TEC-AC-10002926;99,98;2;0;42,9914;Central_Superstore
5296;CA-2014-142174;04.03.2016;09.03.2016;Standard Class;DP-13000;77041;OFF-PA-10000806;89,568;2;0,2;32,4684;Central_Superstore
6447;US-2014-119816;04.03.2016;06.03.2016;Second Class;TT-21460;77095;FUR-FU-10004848;103,5;5;0,6;-77,625;Central_Superstore
6448;US-2014-119816;04.03.2016;06.03.2016;Second Class;TT-21460;77095;OFF-LA-10002381;2,464;1;0,2;0,8624;Central_Superstore
6449;US-2014-119816;04.03.2016;06.03.2016;Second Class;TT-21460;77095;OFF-ST-10000918;8,72;1;0,2;0,654;Central_Superstore
3813;CA-2014-147753;05.03.2016;05.03.2016;Same Day;PK-19075;53209;OFF-LA-10003537;25,06;2;0;11,7782;Central_Superstore
4744;CA-2014-168123;05.03.2016;05.03.2016;Same Day;JD-16060;55901;OFF-FA-10002763;7,9;2;0;2,528;Central_Superstore
4745;CA-2014-168123;05.03.2016;05.03.2016;Same Day;JD-16060;55901;OFF-ST-10000877;221,16;4;0;57,5016;Central_Superstore
4746;CA-2014-168123;05.03.2016;05.03.2016;Same Day;JD-16060;55901;OFF-BI-10001071;127,96;2;0;62,7004;Central_Superstore
4747;CA-2014-168123;05.03.2016;05.03.2016;Same Day;JD-16060;55901;OFF-BI-10001097;18,69;3;0;9,1581;Central_Superstore
9312;CA-2014-148642;06.03.2016;12.03.2016;Standard Class;DW-13540;75220;OFF-LA-10000134;4,928;2;0,2;1,7248;Central_Superstore
9313;CA-2014-148642;06.03.2016;12.03.2016;Standard Class;DW-13540;75220;OFF-AR-10000588;63,488;4;0,2;4,7616;Central_Superstore
8413;CA-2014-132290;10.03.2016;14.03.2016;Standard Class;MD-17350;75217;FUR-TA-10002228;933,408;4;0,3;-173,3472;Central_Superstore
2994;CA-2014-147291;11.03.2016;17.03.2016;Standard Class;MJ-17740;48227;OFF-BI-10003091;895,92;4;0;421,0824;Central_Superstore
5565;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;OFF-AR-10000799;19,456;4;0,2;2,1888;Central_Superstore
5566;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;TEC-MA-10002109;209,986;2;0,3;8,9994;Central_Superstore
5567;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;OFF-AR-10003338;29,76;5;0,2;1,86;Central_Superstore
5568;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;FUR-CH-10003606;89,768;1;0,3;-2,5648;Central_Superstore
5569;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;TEC-CO-10001449;959,984;2;0,2;335,9944;Central_Superstore
5570;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;OFF-PA-10001934;15,552;3;0,2;5,6376;Central_Superstore
5571;CA-2014-157966;13.03.2016;13.03.2016;Same Day;SU-20665;60610;TEC-PH-10001527;34,36;1;0,2;-7,3015;Central_Superstore
9392;CA-2014-162474;13.03.2016;16.03.2016;First Class;FH-14275;60505;TEC-PH-10004700;7,992;1;0,2;2,5974;Central_Superstore
8440;CA-2014-114370;14.03.2016;17.03.2016;Second Class;BN-11470;60623;TEC-PH-10000213;49,616;2;0,2;4,9616;Central_Superstore
3379;CA-2014-142867;17.03.2016;21.03.2016;Standard Class;PO-19180;77095;OFF-BI-10003166;13,776;6;0,8;-22,0416;Central_Superstore
3380;CA-2014-142867;17.03.2016;21.03.2016;Standard Class;PO-19180;77095;OFF-PA-10004610;10,272;3;0,2;3,21;Central_Superstore
677;US-2014-119438;18.03.2016;23.03.2016;Standard Class;CD-11980;75701;OFF-AP-10000804;2,688;3;0,8;-7,392;Central_Superstore
678;US-2014-119438;18.03.2016;23.03.2016;Standard Class;CD-11980;75701;TEC-AC-10003614;27,816;3;0,2;4,5201;Central_Superstore
679;US-2014-119438;18.03.2016;23.03.2016;Standard Class;CD-11980;75701;FUR-FU-10003553;82,524;3;0,6;-41,262;Central_Superstore
680;US-2014-119438;18.03.2016;23.03.2016;Standard Class;CD-11980;75701;OFF-BI-10004632;182,994;3;0,8;-320,2395;Central_Superstore
3707;CA-2014-160087;18.03.2016;22.03.2016;Standard Class;EN-13780;75220;OFF-AR-10001915;23,832;3;0,2;6,5538;Central_Superstore
8792;CA-2014-162075;18.03.2016;24.03.2016;Standard Class;TT-21220;77041;TEC-PH-10001557;537,544;7;0,2;47,0351;Central_Superstore
447;CA-2014-154214;20.03.2016;25.03.2016;Second Class;TB-21595;47201;FUR-FU-10000206;2,91;1;0;1,3677;Central_Superstore
8998;CA-2014-122763;20.03.2016;20.03.2016;Same Day;HG-14845;77041;OFF-PA-10000474;56,704;2;0,2;19,1376;Central_Superstore
8999;CA-2014-122763;20.03.2016;20.03.2016;Same Day;HG-14845;77041;OFF-PA-10002377;274,064;7;0,2;102,774;Central_Superstore
2333;CA-2014-169285;21.03.2016;25.03.2016;Standard Class;RW-19690;47905;OFF-PA-10004071;277,4;5;0;133,152;Central_Superstore
2334;CA-2014-169285;21.03.2016;25.03.2016;Standard Class;RW-19690;47905;OFF-PA-10004971;5,78;1;0;2,8322;Central_Superstore
4429;CA-2014-119452;21.03.2016;27.03.2016;Standard Class;CL-12565;74133;FUR-CH-10004495;1805,88;6;0;523,7052;Central_Superstore
2843;CA-2014-135650;23.03.2016;27.03.2016;Standard Class;AC-10660;77340;OFF-ST-10001809;143,728;2;0,2;-32,3388;Central_Superstore
9530;CA-2014-101637;24.03.2016;25.03.2016;Same Day;AC-10615;77705;OFF-ST-10002352;12,768;2;0,2;0,9576;Central_Superstore
1877;CA-2014-112039;25.03.2016;29.03.2016;Standard Class;JC-15775;78207;TEC-PH-10000984;470,376;3;0,2;47,0376;Central_Superstore
2941;CA-2014-155880;25.03.2016;31.03.2016;Standard Class;JD-16150;53209;FUR-CH-10000422;90,99;1;0;14,5584;Central_Superstore
2942;CA-2014-155880;25.03.2016;31.03.2016;Standard Class;JD-16150;53209;FUR-CH-10004675;1526,56;7;0;427,4368;Central_Superstore
2943;CA-2014-155880;25.03.2016;31.03.2016;Standard Class;JD-16150;53209;FUR-CH-10002880;368,97;3;0;40,5867;Central_Superstore
3391;CA-2014-101077;25.03.2016;30.03.2016;Second Class;DB-13660;75081;OFF-PA-10004239;6,848;2;0,2;2,14;Central_Superstore
5638;CA-2014-113208;26.03.2016;02.04.2016;Standard Class;ML-18040;48126;FUR-FU-10004245;60,84;3;0;23,1192;Central_Superstore
7173;US-2014-141677;26.03.2016;30.03.2016;Standard Class;HK-14890;77070;TEC-AC-10000158;143,96;5;0,2;1,7995;Central_Superstore
7174;US-2014-141677;26.03.2016;30.03.2016;Standard Class;HK-14890;77070;TEC-CO-10002313;2399,96;5;0,2;569,9905;Central_Superstore
7175;US-2014-141677;26.03.2016;30.03.2016;Standard Class;HK-14890;77070;OFF-PA-10002581;74,352;3;0,2;23,235;Central_Superstore
7176;US-2014-141677;26.03.2016;30.03.2016;Standard Class;HK-14890;77070;OFF-AP-10001205;87,168;8;0,8;-226,6368;Central_Superstore
7177;US-2014-141677;26.03.2016;30.03.2016;Standard Class;HK-14890;77070;OFF-ST-10000344;32,232;3;0,2;2,4174;Central_Superstore
9788;CA-2014-144491;27.03.2016;01.04.2016;Standard Class;CJ-12010;77070;FUR-BO-10001811;1023,332;5;0,32;-30,098;Central_Superstore
9789;CA-2014-144491;27.03.2016;01.04.2016;Standard Class;CJ-12010;77070;FUR-CH-10004063;600,558;3;0,3;-8,5794;Central_Superstore
9790;CA-2014-144491;27.03.2016;01.04.2016;Standard Class;CJ-12010;77070;TEC-AC-10004901;39,992;1;0,2;6,9986;Central_Superstore
9791;CA-2014-144491;27.03.2016;01.04.2016;Standard Class;CJ-12010;77070;FUR-CH-10001714;211,246;2;0,3;-66,3916;Central_Superstore
5720;CA-2014-126550;29.03.2016;02.04.2016;Second Class;RD-19720;47905;OFF-ST-10001031;81,4;5;0;21,164;Central_Superstore
4543;CA-2014-113474;30.03.2016;31.03.2016;First Class;TM-21490;73120;OFF-EN-10004206;325,86;2;0;149,8956;Central_Superstore
469;CA-2014-154907;31.03.2016;04.04.2016;Standard Class;DS-13180;79109;FUR-BO-10002824;205,3328;2;0,32;-36,2352;Central_Superstore
3243;CA-2014-114524;31.03.2016;05.04.2016;Second Class;EG-13900;60623;OFF-BI-10002799;13,468;13;0,8;-22,8956;Central_Superstore
6562;CA-2014-144680;31.03.2016;02.04.2016;First Class;SC-20260;76017;OFF-AP-10003040;33,62;5;0,8;-90,774;Central_Superstore
2402;CA-2014-145877;01.04.2016;04.04.2016;Second Class;AS-10090;65807;OFF-ST-10000649;94,2;6;0;23,55;Central_Superstore
2403;CA-2014-145877;01.04.2016;04.04.2016;Second Class;AS-10090;65807;OFF-EN-10001990;28,4;5;0;13,348;Central_Superstore
3725;CA-2014-127264;03.04.2016;05.04.2016;First Class;SA-20830;60653;OFF-AR-10003045;7,056;3;0,2;2,205;Central_Superstore
6190;CA-2014-157903;04.04.2016;08.04.2016;Standard Class;AM-10705;60016;TEC-PH-10004345;383,84;4;0,2;47,98;Central_Superstore
8416;CA-2014-107265;06.04.2016;12.04.2016;Standard Class;ML-17755;52302;OFF-PA-10000474;106,32;3;0;49,9704;Central_Superstore
5371;US-2014-136721;08.04.2016;12.04.2016;Standard Class;NH-18610;48237;FUR-FU-10004665;273,96;2;0;71,2296;Central_Superstore
5372;US-2014-136721;08.04.2016;12.04.2016;Standard Class;NH-18610;48237;FUR-FU-10004188;306,9;3;0;79,794;Central_Superstore
4418;CA-2014-112900;09.04.2016;12.04.2016;Second Class;KL-16645;48205;OFF-BI-10002867;478,24;8;0;219,9904;Central_Superstore
3503;CA-2014-125115;10.04.2016;10.04.2016;Same Day;RD-19930;78745;OFF-PA-10004101;10,368;2;0,2;3,6288;Central_Superstore
3504;CA-2014-125115;10.04.2016;10.04.2016;Same Day;RD-19930;78745;TEC-AC-10001714;95,736;3;0,2;20,3439;Central_Superstore
2005;US-2014-143028;11.04.2016;18.04.2016;Standard Class;SC-20050;79424;OFF-BI-10004738;11,364;3;0,8;-17,046;Central_Superstore
2663;CA-2014-159604;14.04.2016;15.04.2016;First Class;CL-12700;65807;OFF-BI-10003460;8,76;2;0;4,2048;Central_Superstore
5953;US-2014-141698;15.04.2016;21.04.2016;Standard Class;SD-20485;77041;OFF-PA-10001826;20,736;4;0,2;7,2576;Central_Superstore
1521;CA-2014-109946;16.04.2016;21.04.2016;Standard Class;PL-18925;60610;OFF-AR-10001419;16,52;5;0,2;2,065;Central_Superstore
3232;US-2014-156356;16.04.2016;22.04.2016;Standard Class;ND-18370;77095;OFF-BI-10000632;26,046;3;0,8;-44,2782;Central_Superstore
3233;US-2014-156356;16.04.2016;22.04.2016;Standard Class;ND-18370;77095;OFF-BI-10001107;2,896;1;0,8;-4,7784;Central_Superstore
3234;US-2014-156356;16.04.2016;22.04.2016;Standard Class;ND-18370;77095;OFF-ST-10002301;32,544;2;0,2;-7,7292;Central_Superstore
9588;US-2014-129203;17.04.2016;22.04.2016;Standard Class;BM-11575;60653;OFF-ST-10001418;195,136;4;0,2;-43,9056;Central_Superstore
2239;CA-2014-166849;20.04.2016;26.04.2016;Standard Class;SJ-20125;60610;FUR-FU-10004597;44,4;2;0,6;-52,17;Central_Superstore
6766;CA-2014-100615;20.04.2016;24.04.2016;Standard Class;SJ-20215;60653;FUR-CH-10002602;317,058;3;0,3;-18,1176;Central_Superstore
6767;CA-2014-100615;20.04.2016;24.04.2016;Standard Class;SJ-20215;60653;OFF-AR-10001683;15,76;2;0,2;3,546;Central_Superstore
6768;CA-2014-100615;20.04.2016;24.04.2016;Standard Class;SJ-20215;60653;FUR-FU-10002456;14,56;5;0,6;-6,188;Central_Superstore
7595;CA-2014-119655;20.04.2016;24.04.2016;Standard Class;CV-12295;48234;OFF-BI-10001989;146,86;7;0;70,4928;Central_Superstore
7596;CA-2014-119655;20.04.2016;24.04.2016;Standard Class;CV-12295;48234;OFF-BI-10001036;36,56;4;0;18,28;Central_Superstore
177;US-2014-152366;21.04.2016;25.04.2016;Second Class;SJ-20500;77036;OFF-AP-10002684;97,264;4;0,8;-243,16;Central_Superstore
1103;US-2014-145863;21.04.2016;27.04.2016;Standard Class;RP-19390;77041;OFF-BI-10004140;2,694;3;0,8;-4,7145;Central_Superstore
1104;US-2014-145863;21.04.2016;27.04.2016;Standard Class;RP-19390;77041;OFF-BI-10002049;2,934;3;0,8;-4,9878;Central_Superstore
7567;CA-2014-140802;21.04.2016;23.04.2016;First Class;KN-16390;77070;TEC-AC-10001998;47,976;3;0,2;8,3958;Central_Superstore
7568;CA-2014-140802;21.04.2016;23.04.2016;First Class;KN-16390;77070;OFF-PA-10001534;20,736;4;0,2;7,2576;Central_Superstore
3867;CA-2014-146360;23.04.2016;25.04.2016;Second Class;SC-20305;46226;TEC-AC-10003590;155,34;6;0;55,9224;Central_Superstore
8200;CA-2014-125269;24.04.2016;30.04.2016;Standard Class;AF-10870;60610;OFF-BI-10001628;10,43;5;0,8;-18,2525;Central_Superstore
8201;CA-2014-125269;24.04.2016;30.04.2016;Standard Class;AF-10870;60610;OFF-ST-10004123;72,784;1;0,2;-18,196;Central_Superstore
1359;CA-2014-160045;26.04.2016;27.04.2016;First Class;LB-16735;76106;FUR-FU-10000010;1,988;1;0,6;-1,4413;Central_Superstore
3098;CA-2014-135692;27.04.2016;01.05.2016;Standard Class;CV-12805;76106;OFF-LA-10001158;33,12;4;0,2;11,592;Central_Superstore
3099;CA-2014-135692;27.04.2016;01.05.2016;Standard Class;CV-12805;76106;FUR-BO-10002268;220,2656;4;0,32;-42,1096;Central_Superstore
4758;US-2014-144582;30.04.2016;05.05.2016;Standard Class;TC-21475;61832;OFF-BI-10001575;43,372;7;0,8;-69,3952;Central_Superstore
1971;CA-2014-140242;06.05.2016;11.05.2016;Standard Class;ML-17755;60623;OFF-AR-10004752;6,408;3;0,2;0,6408;Central_Superstore
1972;CA-2014-140242;06.05.2016;11.05.2016;Standard Class;ML-17755;60623;TEC-AC-10004659;408,744;7;0,2;76,6395;Central_Superstore
4669;US-2014-133200;06.05.2016;11.05.2016;Standard Class;DB-13555;76106;OFF-BI-10002827;11,06;10;0,8;-18,802;Central_Superstore
4670;US-2014-133200;06.05.2016;11.05.2016;Standard Class;DB-13555;76106;FUR-BO-10001601;623,4648;7;0,32;-119,1918;Central_Superstore
4671;US-2014-133200;06.05.2016;11.05.2016;Standard Class;DB-13555;76106;OFF-ST-10001932;772,68;5;0,2;-57,951;Central_Superstore
9923;US-2014-162124;06.05.2016;10.05.2016;Standard Class;JF-15490;60653;TEC-AC-10001990;191,968;4;0,2;28,7952;Central_Superstore
3828;CA-2014-141733;07.05.2016;11.05.2016;Standard Class;RW-19540;48234;FUR-CH-10004086;1458,65;5;0;423,0085;Central_Superstore
3829;CA-2014-141733;07.05.2016;11.05.2016;Standard Class;RW-19540;48234;FUR-CH-10002017;26,64;1;0;7,4592;Central_Superstore
3830;CA-2014-141733;07.05.2016;11.05.2016;Standard Class;RW-19540;48234;FUR-CH-10000595;476,8;2;0;119,2;Central_Superstore
3831;CA-2014-141733;07.05.2016;11.05.2016;Standard Class;RW-19540;48234;OFF-AP-10001563;87,444;2;0,1;18,4604;Central_Superstore
9601;CA-2014-107797;08.05.2016;11.05.2016;Second Class;EB-13705;76063;OFF-PA-10003848;41,472;8;0,2;14,5152;Central_Superstore
4700;CA-2014-140298;11.05.2016;17.05.2016;Standard Class;JK-16120;78745;OFF-AR-10003481;5,248;2;0,2;0,5904;Central_Superstore
4701;CA-2014-140298;11.05.2016;17.05.2016;Standard Class;JK-16120;78745;OFF-ST-10004180;74,416;2;0,2;-14,8832;Central_Superstore
4702;CA-2014-140298;11.05.2016;17.05.2016;Standard Class;JK-16120;78745;OFF-PA-10003657;6,848;2;0,2;2,14;Central_Superstore
4703;CA-2014-140298;11.05.2016;17.05.2016;Standard Class;JK-16120;78745;FUR-FU-10001967;7,996;1;0,6;-6,9965;Central_Superstore
1857;US-2014-158218;12.05.2016;15.05.2016;Second Class;AC-10420;77041;OFF-ST-10000563;127,92;5;0,2;-15,99;Central_Superstore
1858;US-2014-158218;12.05.2016;15.05.2016;Second Class;AC-10420;77041;OFF-BI-10002133;34,24;4;0,8;-53,072;Central_Superstore
2595;CA-2014-149048;13.05.2016;17.05.2016;Standard Class;BM-11650;47201;OFF-EN-10003296;180,96;2;0;81,432;Central_Superstore
2596;CA-2014-149048;13.05.2016;17.05.2016;Standard Class;BM-11650;47201;OFF-BI-10004632;914,97;3;0;411,7365;Central_Superstore
2597;CA-2014-149048;13.05.2016;17.05.2016;Standard Class;BM-11650;47201;TEC-PH-10002310;587,97;3;0;158,7519;Central_Superstore
2598;CA-2014-149048;13.05.2016;17.05.2016;Standard Class;BM-11650;47201;OFF-ST-10000078;530,34;2;0;95,4612;Central_Superstore
2599;CA-2014-149048;13.05.2016;17.05.2016;Standard Class;BM-11650;47201;OFF-PA-10001752;14,94;3;0;7,3206;Central_Superstore
6408;CA-2014-161774;14.05.2016;15.05.2016;First Class;GT-14710;77041;FUR-CH-10003981;899,43;5;0,3;-12,849;Central_Superstore
6409;CA-2014-161774;14.05.2016;15.05.2016;First Class;GT-14710;77041;OFF-AR-10001446;46,2;5;0,2;5,775;Central_Superstore
6410;CA-2014-161774;14.05.2016;15.05.2016;First Class;GT-14710;77041;OFF-PA-10000300;47,952;3;0,2;16,1838;Central_Superstore
6411;CA-2014-161774;14.05.2016;15.05.2016;First Class;GT-14710;77041;TEC-PH-10004071;7,992;1;0,2;0,6993;Central_Superstore
6412;CA-2014-161774;14.05.2016;15.05.2016;First Class;GT-14710;77041;OFF-PA-10003134;76,864;2;0,2;26,9024;Central_Superstore
5510;US-2014-152569;15.05.2016;20.05.2016;Standard Class;JD-16015;60653;OFF-PA-10001736;56,704;2;0,2;19,1376;Central_Superstore
5511;US-2014-152569;15.05.2016;20.05.2016;Standard Class;JD-16015;60653;TEC-PH-10002185;11,12;2;0,2;3,475;Central_Superstore
4187;CA-2014-112536;18.05.2016;23.05.2016;Standard Class;SG-20890;78501;OFF-BI-10003712;6,874;7;0,8;-10,6547;Central_Superstore
4188;CA-2014-112536;18.05.2016;23.05.2016;Standard Class;SG-20890;78501;OFF-BI-10002571;1,996;1;0,8;-3,2934;Central_Superstore
4189;CA-2014-112536;18.05.2016;23.05.2016;Standard Class;SG-20890;78501;OFF-ST-10004835;8,928;2;0,2;0,6696;Central_Superstore
5222;CA-2014-117401;18.05.2016;22.05.2016;Second Class;PP-18955;65807;OFF-AP-10000938;706,86;7;0;197,9208;Central_Superstore
5223;CA-2014-117401;18.05.2016;22.05.2016;Second Class;PP-18955;65807;TEC-PH-10003555;114,95;5;0;2,299;Central_Superstore
5224;CA-2014-117401;18.05.2016;22.05.2016;Second Class;PP-18955;65807;OFF-BI-10001267;43,19;7;0;20,7312;Central_Superstore
8183;CA-2014-155642;18.05.2016;22.05.2016;Standard Class;BM-11575;60653;FUR-FU-10004973;22,608;3;0,6;-10,1736;Central_Superstore
8184;CA-2014-155642;18.05.2016;22.05.2016;Standard Class;BM-11575;60653;FUR-FU-10001918;1,892;1;0,6;-0,9933;Central_Superstore
5454;US-2014-108700;19.05.2016;23.05.2016;Standard Class;PJ-18835;61107;OFF-PA-10004733;38,016;6;0,2;13,7808;Central_Superstore
5939;CA-2014-122077;19.05.2016;25.05.2016;Standard Class;JF-15295;75023;TEC-PH-10003811;95,992;1;0,2;9,5992;Central_Superstore
5940;CA-2014-122077;19.05.2016;25.05.2016;Standard Class;JF-15295;75023;OFF-LA-10004178;13,216;4;0,2;4,2952;Central_Superstore
4363;CA-2014-111332;20.05.2016;22.05.2016;Second Class;NC-18340;58103;OFF-AR-10001953;131,94;3;0;35,6238;Central_Superstore
4364;CA-2014-111332;20.05.2016;22.05.2016;Second Class;NC-18340;58103;OFF-AR-10001374;25,92;4;0;8,2944;Central_Superstore
4365;CA-2014-111332;20.05.2016;22.05.2016;Second Class;NC-18340;58103;OFF-ST-10003816;704,76;4;0;162,0948;Central_Superstore
4366;CA-2014-111332;20.05.2016;22.05.2016;Second Class;NC-18340;58103;OFF-FA-10001843;7,41;3;0;3,4827;Central_Superstore
4367;CA-2014-111332;20.05.2016;22.05.2016;Second Class;NC-18340;58103;OFF-AR-10000657;21,5;10;0;7,095;Central_Superstore
6907;CA-2014-149468;20.05.2016;20.05.2016;Same Day;AR-10405;48183;OFF-BI-10002225;41,28;2;0;19,8144;Central_Superstore
5540;US-2014-150595;22.05.2016;26.05.2016;Standard Class;LE-16810;60653;FUR-CH-10000513;181,986;2;0,3;-54,5958;Central_Superstore
5541;US-2014-150595;22.05.2016;26.05.2016;Standard Class;LE-16810;60653;OFF-BI-10003274;1,592;2;0,8;-2,6268;Central_Superstore
5542;US-2014-150595;22.05.2016;26.05.2016;Standard Class;LE-16810;60653;OFF-SU-10000381;22,344;3;0,2;2,5137;Central_Superstore
4872;CA-2014-164042;23.05.2016;27.05.2016;Standard Class;KL-16645;77095;OFF-FA-10000840;1,824;2;0,2;0,6156;Central_Superstore
4873;CA-2014-164042;23.05.2016;27.05.2016;Standard Class;KL-16645;77095;OFF-AP-10001947;18,32;5;0,8;-46,716;Central_Superstore
4874;CA-2014-164042;23.05.2016;27.05.2016;Standard Class;KL-16645;77095;OFF-ST-10002301;48,816;3;0,2;-11,5938;Central_Superstore
4875;CA-2014-164042;23.05.2016;27.05.2016;Standard Class;KL-16645;77095;OFF-BI-10001922;1,188;1;0,8;-1,9602;Central_Superstore
9128;CA-2014-112473;25.05.2016;01.06.2016;Standard Class;JL-15505;77070;OFF-ST-10002182;50,136;3;0,2;-11,2806;Central_Superstore
9448;CA-2014-136882;27.05.2016;03.06.2016;Standard Class;DN-13690;74133;FUR-FU-10003664;477,3;5;0;138,417;Central_Superstore
2434;US-2014-112613;28.05.2016;01.06.2016;Standard Class;JH-15910;77070;TEC-PH-10001536;54,368;4;0,2;4,0776;Central_Superstore
8457;US-2014-118556;28.05.2016;02.06.2016;Second Class;TH-21235;60653;FUR-CH-10001146;106,869;3;0,3;-29,0073;Central_Superstore
8458;US-2014-118556;28.05.2016;02.06.2016;Second Class;TH-21235;60653;OFF-BI-10004364;3,564;3;0,8;-6,237;Central_Superstore
371;CA-2014-104745;29.05.2016;04.06.2016;Standard Class;GT-14755;78550;OFF-PA-10002036;25,92;5;0,2;9,396;Central_Superstore
372;CA-2014-104745;29.05.2016;04.06.2016;Standard Class;GT-14755;78550;OFF-ST-10002205;53,424;3;0,2;4,6746;Central_Superstore
3404;CA-2014-168739;29.05.2016;05.06.2016;Standard Class;HZ-14950;77095;FUR-FU-10003919;65,424;4;0,6;-52,3392;Central_Superstore
3717;CA-2014-144568;29.05.2016;02.06.2016;Standard Class;JO-15550;68104;OFF-FA-10004395;23,55;5;0;1,1775;Central_Superstore
6248;CA-2014-121580;29.05.2016;04.06.2016;Standard Class;ML-17410;47201;OFF-BI-10000632;43,41;1;0;19,9686;Central_Superstore
